source_target_gene,n_cells
HOXD9,208
HOXD10,299
HOXD11,193
HOXD12,323
HOXD13,195
HP1BP3,300
HPCAL1,400
HPF1,202
HPRT1,142
HPS1,200
HPS3,139
HPS4,266
HPS5,68
HPS6,74
HRAS,264
HRC,365
HS2ST1,191
HS3ST3A1,89
HS3ST3B1,89
HS6ST1,414
HSBP1,168
HSCB,167
HSD3B7,285
HSD11B1L,174
HSD17B1,173
HSD17B4,174
HSD17B7,560
HSD17B8,230
HSD17B10,69
HSD17B11,122
HSD17B12,137
HSDL1,183
HSDL2,246
HSF1,241
HSF2,55
HSF4,137
HSF5,167
HSFX1,370
HSFY1,235
HSP90AA1,251
HSP90AB1,74
HSP90B1,239
HSPA1B,231
HSPA4,64
HSPA4L,239
HSPA5,299
HSPA8,232
HSPA9,212
HSPA13,100
HSPA14,222
HSPB1,281
HSPB11,142
HSPBP1,136
HSPD1,214
HSPE1,39
HSPG2,860
HSPH1,110
HTATIP2,208
HTATSF1,248
HTRA2,178
HTT,199
HUS1,417
HUWE1,222
HYAL2,399
HYAL3,64
HYI,120
HYLS1,157
HYOU1,71
HYPK,175
IAH1,73
IARS,92
IARS2,94
IBA57,235
IBTK,371
ICA1,34
ICAM1,121
ICAM2,73
ICAM3,176
ICAM4,48
ICAM5,292
ICE1,195
ICK,167
ICMT,221
ID1,81
ID2,325
ID3,200
IDE,283
IDH1,125
IDH2,26
IDH3A,108
IDH3B,145
IDH3G,232
IDI1,153
IDS,129
IDUA,95
IER2,123
IER3,92
IER3IP1,95
IER5,203
IER5L,216
IFI27L1,71
IFI27L2,89
IFI30,107
IFI35,39
IFITM1,217
IFITM2,262
IFITM3,71
IFNAR1,87
IFNAR2,183
IFNGR1,81
IFNGR2,295
IFRD1,472
IFRD2,92
IFT20,228
IFT27,168
IFT43,251
IFT46,152
IFT52,119
IFT57,278
IFT80,107
IFT81,180
IFT88,252
IFT172,195
IGBP1,165
IGF1,23
IGF1R,252
IGF2BP1,114
IGF2BP2,39
IGF2BP3,104
IGF2R,244
IGFBP2,239
IGFBP4,339
IGFLR1,274
IGHMBP2,134
IGSF3,165
IGSF8,298
IK,327
IKBIP,163
IKBKB,116
IKBKE,195
IKBKG,190
IKZF1,120
IKZF2,307
IKZF3,75
IKZF4,471
IKZF5,239
IL6ST,240
IL10RB,241
IL13RA1,280
IL15RA,112
IL17RA,168
IL17RC,181
IL23A,39
IL23R,126
IL27RA,117
ILF2,88
ILF3,213
ILK,218
ILKAP,236
ILRUN,161
ILVBL,211
IMMP1L,44
IMMP2L,175
IMMT,72
IMP3,25
IMP4,88
IMPA1,200
IMPA2,103
IMPACT,283
IMPAD1,90
IMPDH1,348
IMPDH2,142
INCENP,34
INF2,137
ING1,381
ING2,130
ING3,169
ING4,155
ING5,215
INHBE,122
INIP,123
INKA2,215
INO80,286
INO80B,194
INO80C,167
INO80D,255
INO80E,23
INPP1,250
INPP4A,161
INPP5A,240
INPP5B,276
INPP5E,127
INPP5F,303
INPP5K,238
INPPL1,173
INSIG1,121
INSIG2,317
INSM1,196
INSM2,229
INTS1,440
INTS2,59
INTS3,135
INTS4,37
INTS5,56
INTS6,280
INTS7,66
INTS8,108
INTS9,84
INTS10,148
INTS11,71
INTS12,89
INTS13,117
INTS14,183
INTU,319
INVS,90
IP6K1,39
IP6K2,239
IPO4,162
IPO5,117
IPO7,164
IPO8,239
IPO9,415
IPO11,175
IPO13,60
IPP,255
IPPK,168
IQCB1,245
IQCC,285
IQCE,161
IQGAP1,44
IQGAP2,138
IQGAP3,59
IQSEC1,124
IQSEC2,488
IRAK1,317
IRAK4,214
IREB2,157
IRF1,274
IRF2,57
IRF2BP1,134
IRF2BP2,287
IRF2BPL,320
IRF3,342
IRF4,186
IRF5,352
IRF6,90
IRF7,170
IRF8,153
IRF9,130
IRGQ,121
IRX1,89
IRX2,379
IRX3,145
IRX4,33
IRX5,142
IRX6,205
ISCA1,67
ISCA2,512
ISCU,121
ISG15,47
ISG20L2,45
ISL1,525
ISL2,181
ISOC1,188
ISOC2,416
IST1,335
ISX,179
ISY1,57
ISYNA1,279
ITCH,170
ITFG1,12
ITFG2,51
ITGA2B,232
ITGA5,200
ITGAE,205
ITGAV,105
ITGB1,269
ITGB1BP1,164
ITGB3BP,199
ITGB5,178
ITM2A,171
ITM2B,150
ITM2C,144
ITPA,186
ITPK1,78
ITPKA,874
ITPKC,186
ITPR1,133
ITPR2,290
ITPR3,84
ITPRID2,190
ITPRIP,76
ITSN1,237
ITSN2,209
IVNS1ABP,217
IWS1,118
JAG2,163
JAGN1,307
JAK1,78
JAK2,268
JARID2,149
JAZF1,460
JDP2,252
JKAMP,146
JMJD1C,66
JMJD4,288
JMJD6,412
JMJD8,177
JMY,284
JOSD1,88
JOSD2,181
JPT1,187
JPT2,116
JRK,406
JRKL,155
JTB,199
JUN,216
JUNB,266
JUND,135
JUP,95
KALRN,157
KANK2,191
KANSL1,44
KANSL2,159
KANSL3,255
KARS,105
KAT2A,105
KAT2B,155
KAT5,237
KAT6A,146
KAT6B,97
KAT7,125
KAT8,466
KATNA1,183
KATNAL1,128
KATNB1,468
KATNBL1,158
KAZALD1,114
KBTBD2,180
KBTBD3,110
KBTBD4,118
KBTBD6,193
KCMF1,259
KCNA10,289
KCNE3,469
KCNH2,615
KCNIP3,413
KCNK5,284
KCNMB3,33
KCNN4,165
KCTD2,157
KCTD3,34
KCTD5,146
KCTD6,194
KCTD9,262
KCTD10,58
KCTD13,269
KCTD15,124
KCTD20,104
KDELR1,30
KDELR2,244
KDELR3,98
KDM1A,150
KDM1B,253
KDM2A,298
KDM2B,326
KDM3A,211
KDM3B,227
KDM4A,272
KDM4B,121
KDM4C,264
KDM5A,185
KDM5B,193
KDM5C,223
KDM6A,312
KDM8,168
KDSR,62
KEAP1,266
KEL,308
KHDC1,138
KHDC4,166
KHDRBS1,129
KHK,127
KHNYN,223
KHSRP,101
KIAA0100,63
KIAA0232,181
KIAA0319L,123
KIAA0355,242
KIAA0513,174
KIAA0586,175
KIAA0895L,198
KIAA0930,390
KIAA1109,310
KIAA1143,434
KIAA1191,195
KIAA1324L,54
KIAA1522,392
KIAA1586,227
KIAA1958,16
KIAA2013,148
KIDINS220,92
KIF1A,230
KIF1B,290
KIF1C,172
KIF2A,301
KIF2C,209
KIF3A,218
KIF3B,70
KIF4A,299
KIF5B,413
KIF9,129
KIF11,772
KIF13A,254
KIF14,164
KIF15,219
KIF16B,268
KIF18A,135
KIF18B,141
KIF20A,143
KIF20B,124
KIF21A,151
KIF22,276
KIF23,45
KIFAP3,257
KIFC1,262
KIFC2,158
KIFC3,137
KIN,253
KISS1R,176
KIT,273
KLC1,221
KLC2,246
KLC4,282
KLF1,157
KLF2,253
KLF3,121
KLF4,461
KLF5,169
KLF6,213
KLF7,490
KLF8,83
KLF9,331
KLF10,489
KLF11,335
KLF12,287
KLF13,224
KLF14,115
KLF15,121
KLF16,137
KLF17,176
KLHDC2,297
KLHDC3,176
KLHDC4,173
KLHDC8B,216
KLHDC10,157
KLHL5,159
KLHL7,148
KLHL8,402
KLHL11,286
KLHL12,61
KLHL17,162
KLHL18,91
KLHL20,188
KLHL21,216
KLHL22,112
KLHL23,295
KLHL24,286
KLHL36,342
KLHL42,111
KMT2A,205
KMT2B,264
KMT2C,219
KMT2D,230
KMT2E,77
KNL1,15
KNOP1,145
KNSTRN,101
KNTC1,223
KPNA1,243
KPNA2,87
KPNA3,200
KPNA4,180
KPNA5,221
KPNA6,83
KPNB1,225
KPTN,99
KRAS,206
KRBA1,126
KRCC1,120
KREMEN2,178
KRI1,57
KRIT1,261
KRR1,262
KRT8,693
KRT10,438
KRT17,197
KRT18,223
KRT19,183
KRTAP4-2,350
KRTAP4-7,391
KRTCAP2,236
KSR1,220
KTI12,172
KTN1,295
KXD1,185
KYAT3,306
L2HGDH,74
L3HYPDH,194
L3MBTL1,408
L3MBTL2,77
L3MBTL3,288
L3MBTL4,211
LACTB,120
LACTB2,141
LAGE3,46
LAMA5,286
LAMB1,60
LAMB2,229
LAMP1,316
LAMP2,195
LAMTOR1,164
LAMTOR2,117
LAMTOR3,94
LAMTOR4,297
LAMTOR5,77
LANCL1,246
LANCL2,216
LAP3,185
LAPTM4A,199
LAPTM4B,208
LAPTM5,190
LARP1,203
LARP1B,72
LARP4,201
LARP4B,153
LARP7,283
LARS,86
LARS2,280
LAS1L,117
LASP1,249
LATS1,174
LBH,220
LBR,204
LBX1,213
LBX2,163
LCE1C,317
LCE1E,326
LCLAT1,50
LCMT1,239
LCMT2,127
LCN10,228
LCOR,104
LCORL,121
LCP1,220
LCP2,126
LDB1,212
LDHA,234
LDHB,156
LDLR,175
LDLRAP1,109
LEF1,198
LEMD2,305
LEMD3,171
LENG1,66
LENG8,217
LEO1,97
LEPR,217
LEPROT,253
LEPROTL1,28
LETM1,154
LETMD1,163
LEUTX,115
LGALS1,292
LGALS8,195
LGALSL,211
LGMN,273
LGR4,196
LHPP,194
LHX1,177
LHX2,72
LHX3,334
LHX4,122
LHX5,139
LHX6,138
LHX8,371
LHX9,114
LIAS,44
LIG1,3
LIG3,91
LIMA1,314
LIMD1,180
LIMD2,150
LIME1,381
LIMK1,373
LIMK2,277
LIMS1,590
LIN7B,217
LIN7C,202
LIN9,57
LIN28A,296
LIN28B,235
LIN37,211
LIN52,15
LIN54,676
LIPH,137
LIPT1,51
LITAF,375
LIX1L,182
LLGL1,274
LLGL2,133
LLPH,181
LMAN1,244
LMAN2,186
LMAN2L,131
LMBR1,152
LMBR1L,134
LMBRD1,108
LMBRD2,169
LMF2,330
LMNA,166
LMNB1,216
LMNB2,35
LMO2,273
LMO4,67
LMX1A,194
LMX1B,42
LNPEP,42
LNPK,220
LONP1,156
LONP2,391
LONRF3,370
LPA,247
LPCAT1,305
LPCAT2,59
LPCAT3,129
LPCAT4,138
LPGAT1,247
LPIN1,124
LPIN2,154
LPL,168
LRBA,228
LRCH3,65
LRCH4,390
LRFN1,244
LRFN4,212
LRG1,193
LRIF1,72
LRIG2,73
LRMDA,47
LRP5,209
LRP6,227
LRP8,7
LRP10,227
LRP12,243
LRPAP1,200
LRPPRC,131
LRR1,235
LRRC8A,380
LRRC8B,307
LRRC8C,302
LRRC8D,467
LRRC14,691
LRRC20,266
LRRC23,206
LRRC28,173
LRRC37A3,214
LRRC37B,245
LRRC40,208
LRRC41,221
LRRC42,194
LRRC45,263
LRRC47,416
LRRC57,88
LRRC58,110
LRRC59,218
LRRC61,310
LRRCC1,154
LRRFIP1,285
LRRFIP2,132
LRSAM1,48
LRWD1,68
LSG1,84
LSM1,124
LSM2,125
LSM3,57
LSM4,51
LSM5,346
LSM6,83
LSM7,145
LSM10,323
LSM11,191
LSM12,50
LSM14A,215
LSM14B,182
LSR,66
LSS,233
LST1,334
LTA4H,35
LTB,99
LTB4R,209
LTB4R2,349
LTBP1,206
LTBP3,432
LTBP4,674
LTBR,104
LTF,263
LTN1,195
LTO1,20
LTV1,143
LUC7L,296
LUC7L2,493
LUC7L3,80
LURAP1,122
LUZP1,251
LY6E,450
LYAR,90
LYL1,87
LYN,129
LYPLA1,189
LYPLA2,44
LYPLAL1,77
LYRM1,328
LYRM2,384
LYRM4,202
LYRM7,59
LYSMD2,79
LYSMD3,114
LYZ,248
LZIC,72
LZTFL1,255
LZTR1,299
LZTS2,244
M6PR,190
MACC1,116
MACF1,274
MACO1,288
MACROD1,127
MAD1L1,220
MAD2L1,195
MAD2L1BP,182
MAD2L2,385
MADD,135
MAEA,346
MAF,121
MAF1,82
MAFA,139
MAFB,179
MAFF,297
MAFG,257
MAFK,296
MAGEA1,264
MAGEA2,255
MAGEA3,97
MAGEA6,59
MAGEA9B,290
MAGEA12,15
MAGEB1,323
MAGEB2,223
MAGEC1,261
MAGEC2,35
MAGED1,369
MAGED2,390
MAGEF1,141
MAGEH1,212
MAGI1,282
MAGI3,74
MAGOH,170
MAGOHB,43
MAGT1,167
MAIP1,263
MAK16,109
MALSU1,131
MAML1,187
MAN1A1,281
MAN1A2,158
MAN1B1,203
MAN2A1,196
MAN2A2,109
MAN2B1,424
MAN2C1,55
MANBA,147
MANBAL,194
MANEA,57
MANEAL,84
MANF,402
MAP1A,177
MAP1B,217
MAP1LC3B,163
MAP1S,237
MAP2K1,220
MAP2K2,185
MAP2K3,174
MAP2K4,170
MAP2K5,164
MAP2K7,78
MAP3K1,137
MAP3K2,212
MAP3K3,294
MAP3K4,157
MAP3K5,168
MAP3K6,116
MAP3K7,174
MAP3K8,160
MAP3K11,283
MAP4,119
MAP4K1,116
MAP4K2,214
MAP4K3,148
MAP4K4,337
MAP4K5,167
MAP7D1,62
MAP7D3,152
MAPK1,305
MAPK1IP1L,223
MAPK3,257
MAPK6,219
MAPK8,306
MAPK8IP3,265
MAPK9,228
MAPK11,147
MAPK12,46
MAPK14,223
MAPKAP1,150
MAPKAPK2,132
MAPKAPK3,308
MAPKAPK5,125
MAPRE1,233
MAPRE2,358
MAPRE3,64
MAPT,198
MARCH3,61
MARCH5,184
MARCH6,108
MARCH7,159
MARCH8,219
MARCH9,51
MARCKSL1,150
MARK2,349
MARK3,392
MARK4,146
MARS,155
MARS2,155
MAST1,416
MAST2,143
MAST4,177
MASTL,161
MAT2A,76
MAT2B,364
MATK,158
MATR3,94
MAU2,119
MAVS,193
MAX,211
MAZ,177
MBD1,272
MBD2,151
MBD3,200
MBD4,200
MBD5,162
MBD6,233
MBIP,205
MBLAC2,212
MBNL1,171
MBNL2,270
MBOAT1,48
MBOAT2,200
MBOAT7,198
MBTD1,187
MBTPS1,149
MBTPS2,400
MCAM,107
MCAT,161
MCCC1,197
MCCC2,100
MCEE,60
MCFD2,325
MCL1,233
MCM2,133
MCM3,201
MCM3AP,159
MCM4,165
MCM5,169
MCM6,143
MCM7,305
MCM8,256
MCM9,234
MCM10,156
MCMBP,231
MCOLN1,6
MCPH1,44
MCRIP1,155
MCRIP2,189
MCRS1,173
MCTS1,236
MCU,66
MCUB,256
MCUR1,79
MDC1,179
MDH1,194
MDH2,312
MDK,113
MDM1,67
MDM2,116
MDM4,122
MDN1,84
MDP1,196
ME1,182
ME2,176
MEA1,292
MEAF6,39
MECOM,120
MECP2,102
MECR,96
MED1,181
MED4,69
MED6,139
MED7,122
MED8,71
MED9,39
MED10,368
MED11,181
MED12,186
MED13,268
MED13L,158
MED14,106
MED15,306
MED16,76
MED17,80
MED18,55
MED19,299
MED20,107
MED21,29
MED22,185
MED23,21
MED24,58
MED25,186
MED26,285
MED27,25
MED28,81
MED29,108
MED30,114
MED31,67
MEF2A,85
MEF2B,114
MEF2C,203
MEF2D,165
MEGF8,140
MEIOB,146
MEIS1,284
MEIS2,125
MEIS3,427
MELK,278
MEMO1,407
MEN1,259
MEOX1,191
MEOX2,114
MEPCE,335
MESD,118
MESP1,252
MESP2,427
MEST,195
METAP1,253
METAP1D,137
METAP2,271
METRN,163
METRNL,89
METTL1,420
METTL2A,121
METTL2B,605
METTL3,325
METTL4,18
METTL5,287
METTL6,152
METTL7A,235
METTL8,57
METTL9,349
METTL14,282
METTL15,307
METTL16,41
METTL17,245
METTL18,114
METTL21A,185
METTL22,216
METTL23,259
METTL26,207
MEX3A,315
MEX3B,308
MEX3C,347
MEX3D,191
MFAP1,92
MFAP3,205
MFF,106
MFGE8,315
MFHAS1,165
MFN1,27
MFN2,340
MFSD1,205
MFSD2B,71
MFSD3,103
MFSD4B,181
MFSD5,201
MFSD6,142
MFSD8,227
MFSD9,139
MFSD10,247
MFSD11,147
MFSD12,157
MGA,273
MGAT1,373
MGAT2,176
MGAT3,168
MGAT4B,169
MGAT5,287
MGME1,102
MGRN1,146
MGST1,217
MGST2,125
MGST3,120
MIA2,151
MIA3,305
MIB1,146
MIB2,186
MICA,153
MICAL1,111
MICAL2,138
MICAL3,396
MICALL1,113
MICALL2,471
MICB,378
MICOS10,138
MICOS13,138
MICU1,63
MICU2,306
MID1IP1,275
MIDN,568
MIEF1,119
MIEN1,201
MIER1,393
MIER2,305
MIER3,158
MIF,234
MIF4GD,323
MIGA2,183
MIIP,41
MINDY2,358
MINDY3,188
MINK1,101
MINPP1,197
MIOS,228
MIPEP,182
MIPOL1,180
MIS12,123
MIS18A,194
MIS18BP1,138
MITD1,109
MITF,402
MIXL1,180
MKI67,211
MKKS,125
MKLN1,150
MKNK1,503
MKNK2,564
MKRN1,308
MKRN2,122
MKRN3,214
MKS1,172
MKX,348
MLEC,505
MLF1,198
MLF2,65
MLH1,223
MLH3,63
MLLT1,99
MLLT3,332
MLLT6,821
MLLT10,198
MLLT11,126
MLST8,169
MLX,145
MLXIP,153
MLXIPL,289
MLYCD,218
MMAB,147
MMACHC,189
MMADHC,226
MMGT1,318
MMP15,316
MMP17,200
MMS19,247
MMS22L,82
MMUT,217
MNAT1,126
MND1,140
MNT,176
MNX1,236
MOB1A,131
MOB1B,166
MOB2,84
MOB3A,316
MOB3B,349
MOB4,218
MOCOS,97
MOCS1,140
MOCS2,353
MOCS3,191
MOG,294
MOGS,273
MOK,282
MON1A,260
MON1B,188
MON2,335
MORC2,92
MORC3,117
MORF4L1,152
MORF4L2,263
MORN1,467
MORN2,51
MORN4,275
MOSMO,71
MOSPD3,301
MOV10,142
MPC1,138
MPC2,118
MPDU1,80
MPG,204
MPHOSPH6,141
MPHOSPH8,231
MPHOSPH9,111
MPHOSPH10,65
MPI,204
MPIG6B,155
MPLKIP,135
MPND,59
MPP1,223
MPP3,235
MPP5,156
MPP6,158
MPPE1,218
MPRIP,201
MPST,69
MPV17,197
MPV17L2,191
MPZ,121
MPZL1,168
MR1,250
MRAP2,62
MRAS,177
MRC2,193
MRE11,154
MRFAP1,86
MRFAP1L1,90
MRGBP,129
MRI1,109
MRM1,102
MRM2,211
MRM3,225
MRNIP,122
MRPL1,322
MRPL2,247
MRPL3,306
MRPL4,202
MRPL9,238
MRPL10,162
MRPL11,105
MRPL13,130
MRPL14,264
MRPL15,75
MRPL16,130
MRPL17,141
MRPL18,250
MRPL19,229
MRPL20,337
MRPL21,28
MRPL22,154
MRPL23,171
MRPL24,268
MRPL27,149
MRPL28,103
MRPL30,62
MRPL32,88
MRPL33,295
MRPL34,52
MRPL35,260
MRPL36,347
MRPL37,223
MRPL38,245
MRPL39,229
MRPL40,228
MRPL41,106
MRPL42,105
MRPL43,142
MRPL44,117
MRPL45,260
MRPL46,139
MRPL47,51
MRPL48,74
MRPL49,43
MRPL50,222
MRPL51,102
MRPL52,90
MRPL53,201
MRPL54,209
MRPL55,207
MRPL58,161
MRPS2,193
MRPS5,138
MRPS6,370
MRPS7,217
MRPS9,104
MRPS10,120
MRPS11,129
MRPS12,62
MRPS14,124
MRPS15,133
MRPS16,70
MRPS17,123
MRPS18A,184
MRPS18B,99
MRPS18C,179
MRPS21,223
MRPS22,225
MRPS23,194
MRPS24,264
MRPS25,125
MRPS26,197
MRPS27,128
MRPS28,260
MRPS30,142
MRPS31,155
MRPS33,150
MRPS34,193
MRPS35,321
MRPS36,81
MRRF,101
MRS2,101
MRTFA,136
MRTO4,182
MS4A3,104
MS4A4A,105
MSANTD1,115
MSANTD3,229
MSANTD4,140
MSC,116
MSGN1,80
MSH2,170
MSH3,124
MSH5,201
MSH6,203
MSI2,136
MSL1,222
MSL2,102
MSL3,277
MSMO1,166
MSN,742
MSRB1,444
MSRB2,180
MST1,243
MSTO1,227
MSX1,134
MSX2,281
MT1F,226
MT1X,268
MT2A,290
MTA1,144
MTA2,70
MTA3,104
MTBP,178
MTCH1,201
MTCH2,317
MTCP1,150
MTDH,379
MTF1,168
MTF2,130
MTFMT,260
MTFP1,176
MTFR1,198
MTFR1L,173
MTFR2,206
MTG1,43
MTG2,367
MTHFD1,60
MTHFD1L,183
MTHFD2,391
MTHFD2L,239
MTHFR,337
MTHFS,210
MTHFSD,188
MTIF2,234
MTIF3,125
MTM1,188
MTMR1,174
MTMR2,264
MTMR3,42
MTMR4,225
MTMR9,206
MTMR12,111
MTMR14,282
MTO1,207
MTOR,128
MTPAP,154
MTPN,191
MTR,57
MTRES1,181
MTREX,103
MTRF1,189
MTRF1L,218
MTRNR2L1,116
MTRNR2L8,75
MTRR,228
MTX1,54
MTX2,243
MUL1,116
MUS81,184
MUTYH,142
MVB12A,78
MVD,135
MVK,361
MXD1,57
MXD3,343
MXD4,230
MXI1,356
MXRA7,345
MXRA8,46
MYB,184
MYBBP1A,117
MYBL1,269
MYBL2,63
MYC,99
MYCBP,395
MYCBP2,276
MYCL,67
MYCN,219
MYD88,355
MYEOV,133
MYF5,60
MYF6,305
MYH9,216
MYH10,255
MYL4,108
MYL6,289
MYL6B,186
MYL12A,346
MYL12B,125
MYLIP,136
MYLK3,328
MYNN,144
MYO1C,454
MYO1D,320
MYO1H,246
MYO6,277
MYO9A,216
MYO9B,208
MYO16,245
MYO18A,181
MYO19,134
MYOD1,428
MYOG,240
MYPOP,144
MYRF,450
MYRFL,266
MYSM1,245
MYT1,81
MYT1L,160
MZF1,287
MZT1,394
MZT2A,155
MZT2B,163
N4BP1,152
N4BP2,316
N4BP2L2,115
N6AMT1,312
NAA10,202
NAA11,228
NAA15,225
NAA16,175
NAA20,290
NAA25,204
NAA30,365
NAA35,461
NAA38,147
NAA40,122
NAA50,105
NAA60,48
NAA80,215
NAAA,204
NAB1,153
NAB2,238
NABP1,163
NABP2,664
NACA,160
NACA2,101
NACC1,247
NACC2,89
NADK,164
NADK2,149
NADSYN1,7
NAE1,187
NAF1,203
NAGA,256
NAGK,337
NAGLU,481
NAGPA,242
NAIF1,264
NAMPT,108
NANOG,261
NANOGNB,62
NANP,346
NANS,179
NAP1L1,232
NAP1L4,158
NAPA,19
NAPEPLD,194
NAPG,183
NARF,250
NARS,105
NARS2,267
NASP,404
NAT8L,278
NAT9,204
NAT10,22
NAT14,97
NAV1,184
NAXD,176
NAXE,111
NBAS,142
NBEAL1,307
NBEAL2,234
NBN,156
NBPF1,52
NBPF3,258
NBPF12,342
NBPF15,184
NBR1,29
NCAM2,78
NCAPD2,41
NCAPD3,212
NCAPG,125
NCAPG2,164
NCAPH,99
NCAPH2,306
NCBP1,87
NCBP2,547
NCDN,167
NCK1,241
NCK2,287
NCKAP1,123
NCKAP1L,116
NCKAP5L,148
NCKIPSD,41
NCL,443
NCLN,74
NCOA1,187
NCOA2,201
NCOA3,85
NCOA4,321
NCOA5,126
NCOA6,264
NCOA7,181
NCOR1,191
NCOR2,434
NCR3LG1,134
NCS1,92
NCSTN,203
NDC1,106
NDC80,105
NDE1,152
NDEL1,241
NDFIP1,270
NDFIP2,55
NDOR1,69
NDRG2,307
NDRG3,229
NDST1,106
NDST2,131
NDUFA1,45
NDUFA2,161
NDUFA3,238
NDUFA4,148
NDUFA5,64
NDUFA6,334
NDUFA7,117
NDUFA8,162
NDUFA9,115
NDUFA10,56
NDUFA11,234
NDUFA12,223
NDUFA13,213
NDUFAB1,227
NDUFAF1,133
NDUFAF2,98
NDUFAF3,156
NDUFAF4,100
NDUFAF5,34
NDUFAF6,131
NDUFAF7,44
NDUFAF8,263
NDUFB1,287
NDUFB2,126
NDUFB3,301
NDUFB4,313
NDUFB5,19
NDUFB6,389
NDUFB7,166
NDUFB8,340
NDUFB9,105
NDUFB10,357
NDUFB11,179
NDUFC1,341
NDUFC2,79
NDUFS1,73
NDUFS2,217
NDUFS3,180
NDUFS4,129
NDUFS5,393
NDUFS6,103
NDUFS7,306
NDUFS8,65
NDUFV1,400
NDUFV2,160
NDUFV3,170
NEBL,141
NECAB3,186
NECAP1,204
NECAP2,282
NECTIN2,129
NEDD1,51
NEDD4,65
NEDD4L,362
NEDD8,122
NEDD8-MDP1,47
NEFH,104
NEIL2,187
NEIL3,260
NEK1,97
NEK2,147
NEK4,153
NEK6,71
NEK7,177
NEK9,279
NELFA,159
NELFB,227
NELFCD,431
NELFE,143
NEMF,99
NENF,511
NEPRO,24
NES,314
NET1,124
NETO2,237
NEU1,276
NEU3,407
NEURL4,214
NEUROD1,372
NEUROD2,79
NEUROD4,142
NEUROD6,29
NEUROG1,203
NEUROG2,130
NEUROG3,235
NEXN,160
NF1,143
NF2,322
NFAT5,80
NFATC1,289
NFATC2,280
NFATC2IP,363
NFATC3,220
NFATC4,87
NFE2,145
NFE2L1,93
NFE2L2,140
NFE2L3,186
NFE4,153
NFIA,50
NFIB,161
NFIC,302
NFIL3,158
NFIX,403
NFKB1,321
NFKB2,254
NFKBIA,255
NFKBIB,245
NFKBID,172
NFKBIE,95
NFKBIL1,61
NFRKB,468
NFS1,150
NFU1,56
NFX1,158
NFXL1,114
NFYA,130
NFYB,92
NFYC,29
NGDN,23
NGLY1,212
NGRN,188
NHEJ1,109
NHLH1,218
NHLH2,224
NHLRC2,268
NHLRC3,266
NHP2,124
NIF3L1,62
NIFK,75
NIN,156
NINJ1,159
NINJ2,357
NIP7,202
NIPA1,228
NIPA2,71
NIPAL3,133
NIPBL,46
NIPSNAP1,77
NIPSNAP2,242
NIPSNAP3A,123
NISCH,412
NIT1,237
NIT2,104
NKAP,56
NKAPD1,229
NKIRAS1,128
NKIRAS2,99
NKRF,175
NKTR,140
NKX1-1,164
NKX1-2,156
NKX2-1,109
NKX2-2,34
NKX2-3,172
NKX2-4,239
NKX2-5,157
NKX2-6,127
NKX2-8,564
NKX3-1,114
NKX3-2,81
NKX6-1,152
NKX6-2,138
NKX6-3,215
NLE1,218
NLK,149
NLN,66
NLRP1,232
NLRP2,60
NMD3,103
NME1,238
NME1-NME2,196
NME3,152
NME4,78
NME6,208
NME7,105
NMI,251
NMNAT1,148
NMNAT3,228
NMRAL1,204
NMT1,80
NMT2,115
NMU,224
NNMT,297
NNT,62
NOA1,141
NOB1,134
NOBOX,257
NOC2L,31
NOC3L,84
NOC4L,52
NOL6,44
NOL7,192
NOL8,106
NOL9,32
NOL10,38
NOL11,169
NOL12,114
NOLC1,234
NOM1,121
NOMO1,593
NOMO3,308
NONO,205
NOP2,28
NOP9,137
NOP10,161
NOP14,46
NOP16,88
NOP53,70
NOP56,191
NOP58,77
NOS1AP,164
NOS3,68
NOSIP,141
NOSTRIN,333
NOTO,232
NOTUM,212
NPAS1,240
NPAS2,183
NPAS3,140
NPAS4,169
NPAT,16
NPB,432
NPC1,103
NPC2,108
NPEPPS,372
NPHP4,235
NPL,160
NPLOC4,74
NPM1,92
NPM3,154
NPRL2,122
NPRL3,200
NPTN,183
NPW,28
NQO1,345
NQO2,134
NR0B1,167
NR1D1,243
NR1D2,103
NR1H2,223
NR1H3,190
NR1H4,168
NR1I2,133
NR1I3,95
NR2C1,117
NR2C2,200
NR2C2AP,177
NR2E1,34
NR2E3,317
NR2F1,119
NR2F2,127
NR2F6,297
NR3C1,160
NR3C2,103
NR4A1,152
NR4A2,220
NR4A3,224
NR5A1,290
NR5A2,271
NR6A1,70
NRARP,215
NRAS,235
NRBF2,30
NRBP1,92
NRDE2,172
NRF1,111
NRGN,143
NRIP1,235
NRIP3,231
NRL,326
NRM,116
NRROS,110
NRSN2,208
NRTN,107
NSA2,187
NSD1,182
NSD2,228
NSD3,348
NSDHL,201
NSF,430
NSFL1C,204
NSL1,118
NSMAF,292
NSMCE1,147
NSMCE2,332
NSMCE4A,177
NSMF,763
NSRP1,149
NSUN2,264
NSUN4,312
NSUN5,116
NSUN6,116
NT5C,303
NT5C2,174
NT5C3A,170
NT5C3B,307
NT5DC1,207
NT5DC2,190
NT5DC3,97
NT5M,154
NTAN1,256
NTHL1,279
NTMT1,126
NTPCR,118
NTRK1,124
NUB1,315
NUBP1,229
NUBP2,405
NUBPL,74
NUCB1,90
NUCB2,190
NUCKS1,165
NUDC,70
NUDCD1,132
NUDCD2,216
NUDCD3,138
NUDT1,229
NUDT2,216
NUDT3,52
NUDT4,161
