context,gene,mean_log2_cpm,log2fc_vs_rest,min_pairwise_log2fc,cell_fraction,construct_consistency,pvalue,fdr
B,SCNN1A,4.672891139038329,0.14106415050596155,-4.023851559423452,0.33858695652170756,0.0,0.7477170830491814,0.7999908036110425
B,TREML2,0.003611821142248737,-2.016887754049569,-4.027022076674769,5.4347826086956524e-05,0.0,2.1491912753301027e-15,5.0380675317091814e-15
B,SAMSN1,0.010933228741398335,-2.022967077206841,-4.029288682270838,0.00016304347826086958,0.0,1.7390790499885174e-15,4.118894828554274e-15
B,GRASP,0.5361543868560662,-1.8597895610320903,-4.030750701755056,0.008967391304347828,0.0,2.3556228445244525e-12,4.590616001847706e-12
B,FAM8A1,1.3515374722946942,-2.2542641118386237,-4.030906375499809,0.03114130434782589,0.0,1.589829376731016e-20,4.5880267578567303e-20
B,SUSD3,0.10020513428375909,-2.040858077769405,-4.031083166062395,0.0014673913043478266,0.0,8.342957900989092e-16,2.0174848483694e-15
B,ADD2,0.0035723079729736346,-2.1678496343326232,-4.035531121445897,5.4347826086956524e-05,0.0,1.9072448789072492e-18,5.102045228173795e-18
B,GSC,0.0,-2.0456470080215197,-4.036805838739948,0.0,0.0,7.307228395628032e-16,1.7721128481572142e-15
B,FA2H,0.15044081480572166,-3.929614792114694,-4.0373032657972665,0.0022282608695652177,0.0,6.609549260451678e-122,6.2817834073821e-120
B,ALDH1A1,0.018269580797230872,-2.018356560851703,-4.037418240964172,0.0002717391304347826,0.0,2.6729507006807144e-15,6.128639779254693e-15
B,DEFB1,0.029070937906287255,-2.0095197347417795,-4.037617272082487,0.00043478260869565224,0.0,5.364380778822747e-15,1.1932077409256118e-14
B,HINT1,5.332484011796656,-2.0138928672250147,-4.040246336084478,0.49576086956511267,0.0,3.2970939916797438e-15,7.473708775415936e-15
B,PSMA8,0.0,-2.02917480326175,-4.044465947929942,0.0,0.0,1.8389341418571455e-15,4.345953385748339e-15
B,KCNN2,0.029155723521173012,-2.009718881217103,-4.045108430669575,0.0003804347826086957,0.0,4.473972766608368e-15,1.0011607979178085e-14
B,GRAP,0.10768874557368535,-2.003450896108242,-4.0497015924398925,0.0015760869565217398,0.0,6.839815314234957e-15,1.5099737607947165e-14
B,BARHL2,0.0,-2.0285887673492375,-4.057177534698475,0.0,0.0,2.453858165072572e-15,5.6740303647273834e-15
B,HAS3,0.2505546433733223,-2.7843139890979574,-4.057339233051714,0.003858695652173909,0.0,1.0333922421493212e-36,4.7736436749136015e-36
B,ARL11,0.0,-3.857090126328683,-4.057859877502328,0.0,0.0,4.03636009560565e-111,2.374789258789191e-109
B,GDI2,2.1838771402185633,-2.362304965515895,-4.0582350712032955,0.06842391304347974,0.0,4.7766975423372873e-23,1.4910987965662277e-22
B,C16orf54,0.0,-2.0338114002700682,-4.060814363344079,0.0,0.0,2.1137619295497477e-15,4.9645733176265245e-15
B,MTIF3,2.894685336987212,-3.166628829539071,-4.060834053512991,0.12038043478261252,0.0,2.304606390904372e-56,1.877418472203548e-55
B,ZBTB18,2.265197110193699,-2.2893868861197717,-4.062151919975936,0.07092391304347985,0.0,4.6897382375167046e-21,1.3741489131367128e-20
B,CNEP1R1,1.8883482709485795,-2.672673871454295,-4.062893564979492,0.05293478260869643,0.0,9.628273081805946e-33,3.953928318748274e-32
B,ITGA2,5.164615214435659,-0.8904195741083418,-4.069676238497835,0.45201086956513303,0.0,0.009061667525093537,0.0119038761158604
B,PNCK,0.2496955277399133,-2.4187707792567243,-4.070997067103293,0.003858695652173909,0.0,4.210395926328604e-24,1.354709508726528e-23
B,IRF8,0.024186424876991318,-2.026247293411123,-4.07319916443119,0.0002173913043478261,0.0,3.998152682952603e-15,8.978282281977535e-15
B,ATF3,3.650176866949893,-2.353125807634967,-4.075508247892456,0.16353260869565794,0.0,1.608891506546322e-22,4.935869275090711e-22
B,CRYL1,1.5266017898280086,-3.869641025784797,-4.076394607394122,0.0354891304347826,0.0,2.3556976981971847e-94,7.216222386890649e-93
B,ZDHHC15,0.0,-2.0402547516583733,-4.080509503316747,0.0,0.0,2.4208800479309847e-15,5.608271241038118e-15
B,PEX5L,0.04361831854357247,-2.048217536932003,-4.081786379999493,0.0005978260869565217,0.0,1.8708194987928456e-15,4.416239685534048e-15
B,SPINK5,0.33190376330078836,-1.8767238637548824,-4.085351490810553,0.005271739130434775,0.0,2.757762369993837e-12,5.360773023190244e-12
B,ZNF382,0.014867998619850678,-2.0356992551400004,-4.086266508899851,0.0002173913043478261,0.0,3.4358972188342077e-15,7.767441224280846e-15
B,CKS1B,5.442388357822283,-2.3906329957895123,-4.087097799757371,0.495489130434678,0.0,2.455168325493709e-23,7.727859133215847e-23
B,SAMD9L,2.373443066705004,-2.9704854032781984,-4.100428118317267,0.07027173913043634,0.0,2.434272659497796e-44,1.3924189876071806e-43
B,ANO5,0.003798994638654341,-2.053015026102882,-4.102672786543998,5.4347826086956524e-05,0.0,2.288319067255326e-15,5.339891371624648e-15
B,ATP6V1C2,0.21825905040811833,-1.9853467282325568,-4.108331265501207,0.0033695652173913017,0.0,5.6200233622012266e-14,1.1775680381195627e-13
B,LYRM9,0.2216542711969681,-3.6697383482339485,-4.110281729362649,0.0033695652173913017,0.0,3.382185142367692e-101,1.40228271238256e-99
B,APOBEC3D,0.0,-3.2359344678056545,-4.1110113489077,0.0,0.0,2.43786731668464e-54,1.8554823400458494e-53
B,B4GALT6,2.3473591320648226,-2.2529132578257998,-4.112308830267699,0.07565217391304528,0.0,1.7554611066108748e-19,4.878386667989106e-19
B,ICAM4,0.0,-2.0859994099723913,-4.113320153372161,0.0,0.0,6.678405130587146e-16,1.6227990335016597e-15
B,LHX1,0.011083633579541707,-2.112412051519367,-4.1146773522920395,0.00016304347826086958,0.0,2.0751364555343328e-16,5.164294874502188e-16
B,DTWD2,0.5451963880278369,-2.892541118168062,-4.115745615975707,0.009565217391304358,0.0,3.0524144560566675e-40,1.550298632888414e-39
B,LMF1,0.6169372073442985,-3.4174403761608634,-4.11616247822768,0.010978260869565246,0.0,8.576430594625247e-75,1.2777089084420395e-73
B,ATF4,3.5188328856610305,-2.7497677815160584,-4.116289084473866,0.18059782608696306,0.0,3.592090330449157e-34,1.5374644363559866e-33
B,LAYN,0.051535900399232594,-2.214455623956982,-4.117274276015016,0.0005434782608695652,0.0,1.7907393421599708e-18,4.798694654171593e-18
B,DDX6,3.922635694180039,-2.9783045129889056,-4.119118729329601,0.23934782608696573,0.0,3.4923639234282137e-43,1.929179749415651e-42
B,CALB1,0.0,-2.061615757927899,-4.123231515855798,0.0,0.0,3.2189355987787315e-15,7.303689208149636e-15
B,THNSL2,0.38715839240053534,-1.8686087552965842,-4.1243759029937035,0.005978260869565208,0.0,7.372288143412397e-12,1.4088764738558948e-11
B,RAB7B,0.017937117480447826,-2.06385906251903,-4.12484587467441,0.0002717391304347826,0.0,2.3619990495737314e-15,5.489019233322879e-15
B,GRK6,2.328469023680753,-2.115213342526865,-4.127011302789372,0.07673913043478446,0.0,2.6202974816335805e-16,6.492242410042132e-16
B,FCGBP,0.17951399569653673,-2.429492729125445,-4.12739278359032,0.002554347826086956,0.0,1.1996033599248882e-23,3.814076011234852e-23
B,ERH,4.107932806007026,-2.27725248978933,-4.127738522604501,0.26788043478261003,0.0,6.721917850595316e-20,1.8952883542535064e-19
B,ZNF608,0.6518254976144305,-1.8855540026496866,-4.13104143670038,0.011576086956521776,0.0,5.070316431519694e-12,9.752794439580123e-12
B,PLCH1,0.029913230711914346,-3.8015251234134513,-4.132591677059926,0.00043478260869565224,0.0,2.03443470984384e-100,8.143451075061747e-99
B,LRFN3,1.0175923908761586,-2.6664395419580353,-4.1333939741089765,0.02059782608695652,0.0,6.250532440957345e-31,2.445969546627164e-30
B,SPRR1B,0.0,-2.068400268663889,-4.136800537327778,0.0,0.0,1.0142719968427755e-14,2.2127725623881292e-14
B,SCN8A,0.23510222118451155,-2.416793685676459,-4.137738355459431,0.0037499999999999964,0.0,3.69493658153333e-23,1.1569227853616693e-22
B,TCF7,5.746256565845544,-1.5881079727448464,-4.146673846493291,0.5432608695650906,0.0,5.769057201461825e-08,9.508042429052201e-08
B,YTHDF1,2.1007690022119223,-3.3291699154002203,-4.146765067191886,0.06130434782608812,0.0,3.999172189063493e-65,4.218364153666119e-64
B,C17orf67,0.10762945866605314,-2.1700504995536187,-4.147588448197484,0.0016304347826086964,0.0,3.291643223979508e-17,8.429237479514686e-17
B,DENND2C,1.1402438844967024,-1.954586033163992,-4.149426053761058,0.024402173913043407,0.0,5.233399970112661e-13,1.0485470448226803e-12
B,SEMA4A,0.01855831999598152,-3.621212447159833,-4.150015413788827,0.0002717391304347826,0.0,1.4949084202136785e-78,2.5487707223385562e-77
B,ROBO3,0.6673513664339068,-2.4663530943616854,-4.154683387869255,0.011847826086956562,0.0,2.87869739877895e-24,9.309177960490364e-24
B,AREG,2.9860025442469893,-0.6544675123004517,-4.155318668523652,0.107826086956525,0.0,0.07921547627384593,0.09751580350602368
B,EIF4EBP3,1.1012241085799495,-2.09286914550841,-4.156634600117967,0.023206521739130386,0.0,2.0326917547991063e-15,4.7831229420634635e-15
B,H2AFZ,2.0000210423368125,-3.4945182164512705,-4.156980329472187,0.05793478260869666,0.0,9.529953560598265e-80,1.6998905614876577e-78
B,TMEM230,2.027090458851019,-3.4321366903004717,-4.159651609506656,0.05896739130434888,0.0,2.2824135242202763e-72,3.1240745823023917e-71
B,DDX3X,2.046788526712592,-3.218335060537777,-4.163871809764639,0.060923913043479404,0.0,1.0723984350749042e-54,8.281150082184667e-54
B,SPESP1,0.0,-2.0916728361468215,-4.166237472479526,0.0,0.0,1.6848601422316588e-15,3.996609883012842e-15
B,DDOST,3.1887440155167592,-2.329332426914428,-4.166775181841213,0.14788043478261376,0.0,1.3042595498933057e-20,3.7721351807385513e-20
B,LYPD6B,1.7912002783295145,-1.1920075078116348,-4.167910806727509,0.04027173913043499,0.0,0.00027197816822339477,0.00038761699413135766
B,TMPRSS13,0.0,-2.2491988120807678,-4.171652659108003,0.0,0.0,1.275693446771805e-18,3.4373984659816606e-18
B,RBBP8NL,0.0036315191168267923,-2.089127966615926,-4.181887452348679,5.4347826086956524e-05,0.0,2.667346420487301e-15,6.117303701384872e-15
B,LRRCC1,1.6109399425648832,-2.510823519406186,-4.184397699722747,0.04032608695652195,0.0,4.261524880245205e-25,1.4113445426301714e-24
B,KSR2,0.0,-2.1600289785383224,-4.189065923003596,0.0,0.0,1.4308034867172992e-16,3.5838736341845796e-16
B,MMGT1,1.394073890216563,-2.4221844216037063,-4.190195655272331,0.03233695652173898,0.0,1.5068429275351283e-22,4.625860522777626e-22
B,IRF1,2.5413613375985107,-3.769982203019898,-4.190226291210415,0.08836956521739368,0.0,8.64953677343704e-109,4.6599379366892054e-107
B,ST6GAL1,1.5057568142601068,-2.845484390261729,-4.19052534330133,0.034673913043478215,0.0,2.7323262101934976e-36,1.2454058448971e-35
B,PRKAR2B,1.9029902350370687,-2.0291663995589753,-4.193586365260985,0.049565217391304976,0.0,6.093146175748523e-14,1.273965230992186e-13
B,NAA50,0.39640229863811266,-3.2622903536960015,-4.194708569658933,0.006576086956521728,0.0,3.2121799886171983e-56,2.607592278976896e-55
B,PCDH1,2.8873351328449504,-0.6584342015314291,-4.2042035359078085,0.07978260869565416,0.0,0.08191689199212883,0.10070206675844377
B,KCTD9,1.8012336661211337,-3.320873808197345,-4.205186032371028,0.04869565217391363,0.0,6.828692538456176e-61,6.350033056458019e-60
B,KAZN,0.2830852978385104,-3.8787176601039053,-4.210312659697931,0.0041847826086956474,0.0,1.3823919385897287e-116,1.0086562912552536e-114
B,SAP18,4.160319936388639,-3.694601975943929,-4.213622046791619,0.2752717391304327,0.0,9.764768830714164e-91,2.630384603773628e-89
B,CRABP2,5.042184273609371,-0.40605420015420535,-4.218048452534885,0.29369565217390237,0.0,0.3140959515240699,0.3598612426520159
B,OGDHL,0.9028483374848498,-2.3477512542861168,-4.221077137272208,0.01625000000000008,0.0,3.183955031518331e-20,9.08797760651921e-20
B,CD226,1.302952703456301,-1.4935825022312095,-4.221376980512041,0.02907608695652158,0.0,1.265735290936539e-06,1.9834169397925828e-06
B,LY6D,0.7327388889858623,-1.7458728839643771,-4.224484656914616,0.01130434782608699,0.0,2.05140766338137e-09,3.5648137107779584e-09
B,REEP2,1.4430367428577953,-2.317689989310983,-4.225418859057354,0.033097826086956404,0.0,1.6296801101782477e-19,4.534283363148697e-19
B,MEST,0.5869943613384231,-1.822047874844909,-4.231090111028241,0.010271739130434802,0.0,1.8975094933930893e-10,3.427538347081299e-10
B,PHF21B,0.007302441548608259,-2.1165618600741745,-4.233414468900905,0.00010869565217391305,0.0,2.4520697755646825e-15,5.6712421203663855e-15
B,NUDT8,2.8064323273843716,-2.5927418419900827,-4.237576943143509,0.1066304347826119,0.0,1.5072447035828466e-26,5.184440625742557e-26
B,KITLG,0.5704965391858108,-1.8338737556648106,-4.238244050515432,0.009945652173913059,0.0,1.468843356296649e-10,2.6672617991618454e-10
B,ZNF488,1.0991329417960451,-2.791476081883393,-4.238956478051319,0.022228260869565187,0.0,5.746082541113032e-33,2.3701791171699938e-32
B,ZNF549,0.0290104908641403,-2.183196930625612,-4.239614284536228,0.00043478260869565224,0.0,1.5231600145093257e-16,3.811602018485192e-16
B,ARSI,0.9990239701081147,-1.6245414545615644,-4.240991015352418,0.01902173913043481,0.0,7.316130508122168e-08,1.2017180422496512e-07
B,C2orf69,0.5103072141503292,-3.2156179492449293,-4.241440690177387,0.00891304347826087,0.0,1.3288541415985257e-51,9.364126922526797e-51
B,BIRC2,1.9052220698345175,-2.637260013073989,-4.241917261536681,0.053858695652174736,0.0,9.256110039862671e-28,3.2968878334446676e-27
B,TSHZ3,0.016572121481181673,-3.3087680261740187,-4.244714613310009,0.00010869565217391305,0.0,1.5609222992446362e-53,1.1557560116620392e-52
B,HOXD10,0.010638186816896322,-2.118189613304979,-4.247017413426854,0.00010869565217391305,0.0,3.085074023211757e-15,7.0171424732674885e-15
B,LRRC34,0.032663836367973834,-2.12069765781015,-4.2507052122821225,0.0004891304347826087,0.0,3.043986636933107e-15,6.927938639602268e-15
B,CCNI2,0.1572298157394306,-2.610524763729032,-4.251588276762805,0.002391304347826087,0.0,1.704457020133508e-26,5.854095988534897e-26
B,SCOC,2.8535292304017092,-2.678359711709219,-4.251851422613842,0.11396739130435136,0.0,1.0182567440362023e-28,3.7295162524156e-28
B,NSG1,0.21034276109774946,-2.4183859995134016,-4.253001322350903,0.0028804347826086943,0.0,1.864910838303931e-21,5.5220310858422675e-21
B,RBM12B,0.24198811636914552,-2.299664232648621,-4.255841536658232,0.0037499999999999964,0.0,1.0457676387414307e-18,2.8285481098649935e-18
B,SLC4A3,0.3657295487035945,-1.9677666431452558,-4.255863981610274,0.005543478260869557,0.0,1.7504844290592493e-12,3.4297206812300526e-12
B,RGS14,1.2557825553333941,-2.9310895543245756,-4.261636389138312,0.027499999999999872,0.0,8.658571780561896e-38,4.118822146025504e-37
B,GJB2,0.1939397526331432,-2.893523102583607,-4.261713781929629,0.002989130434782607,0.0,1.7164971469533027e-35,7.61777816678294e-35
B,HUNK,0.007284910189157205,-2.1333680043063428,-4.267009226005791,0.00010869565217391305,0.0,2.4523463202188643e-15,5.6712421203663855e-15
B,RYR1,0.056979462546190254,-2.10759469297708,-4.268735307327893,0.0008695652173913042,0.0,7.907971242799314e-15,1.7379157007328317e-14
B,HHIP,3.5112785712909367,-0.393010057497325,-4.269682964919296,0.15728260869565766,0.0,0.33673895643153656,0.3748668356286441
B,ZFP90,1.577624816932873,-3.8891593675647074,-4.269996553691582,0.03815217391304359,0.0,9.234853699790518e-109,4.960856336759933e-107
B,MAP1A,2.6076228956474234,-0.9554386449001644,-4.271382837509728,0.08929347826087199,0.0,0.007425170688147734,0.00980831706082979
B,FRMD4B,0.16957765941883052,-3.5568219658851623,-4.271562303696767,0.0026630434782608688,0.0,1.914701344440685e-71,2.5310385175833964e-70
B,HSPA5,0.8911030860429396,-2.4987384666861496,-4.272223367177547,0.017173913043478324,0.0,2.73967521668623e-23,8.610208714744092e-23
B,ETS1,4.554095947902631,-1.8486247481151041,-4.274430552658712,0.33842391304344677,0.0,1.2889276387952665e-10,2.3472237329068164e-10
B,ABCA13,0.0,-2.238496032591178,-4.279682231260331,0.0,0.0,3.1930533788274827e-17,8.179247860374532e-17
B,MBP,0.6930409163522482,-2.760465851466159,-4.279874867859995,0.01250000000000005,0.0,7.028172195694017e-31,2.746217906447338e-30
B,HRK,0.32000355840630407,-3.0877396218681263,-4.2814784314936105,0.0046195652173912985,0.0,1.5443396050702753e-43,8.623454625118232e-43
B,SMO,0.007328627682247529,-2.4471599144857716,-4.283791874469715,0.00010869565217391305,0.0,8.974436878662396e-22,2.6874008510623717e-21
B,SALL2,0.7573807089216773,-2.9516644054812073,-4.28668896543511,0.013967391304347895,0.0,6.644506089742217e-38,3.1705105911738545e-37
B,NKX2-8,0.08102995903669986,-2.103445547204419,-4.287921053445538,0.0012500000000000002,0.0,1.3771294324053781e-14,2.983673108577142e-14
B,CPEB1,0.6077829748145698,-1.8851849163804872,-4.292676214066465,0.0095108695652174,0.0,6.33653953377391e-11,1.169089966943075e-10
B,PLEKHJ1,1.7406962406265318,-2.3706631395779105,-4.294500723914585,0.04505434782608738,0.0,6.938988225411773e-20,1.9550056062869622e-19
B,SCN3A,0.7035109477685729,-1.8006395953929033,-4.297816739012319,0.012336956521739178,0.0,9.189529472849237e-10,1.6163001776626641e-09
B,ADAM10,3.3860916051389442,-2.4001563437233515,-4.298114084914758,0.16766304347826683,0.0,1.488362546849078e-20,4.297884556053905e-20
B,GUCY1A1,0.0,-3.3799812096706936,-4.298913649219203,0.0,0.0,4.109015215382525e-54,3.0981439783028613e-53
B,ICAM3,1.798241703238627,-2.7595959510072445,-4.301195828922769,0.04842391304347884,0.0,1.5025096164065841e-30,5.804880283690478e-30
B,MAN1A1,0.2189663393938632,-3.728928170059348,-4.304076638751975,0.003260869565217389,0.0,5.317106320417661e-87,1.2489471664930356e-85
B,SP140L,2.7038785689598845,-3.0798411711729483,-4.304371290454531,0.10407608695652483,0.0,3.550685228404481e-42,1.9029742434360972e-41
B,HEMGN,0.003709540857106941,-2.168780161969851,-4.30620020446606,5.4347826086956524e-05,0.0,1.2811802791088954e-15,3.0625711482942293e-15
B,DAAM2,0.007487807067286877,-2.152466349638145,-4.308855808213107,0.00010869565217391305,0.0,2.8610325372878716e-15,6.53320798589898e-15
B,FAM78A,0.8004622417837028,-2.5548944584255753,-4.31471225975878,0.014945652173913125,0.0,3.780109867146825e-24,1.2188026473178862e-23
B,NEU3,1.5772655036694976,-1.9983041531311752,-4.316334526293222,0.03902173913043493,0.0,1.7954999318450481e-12,3.5138331823531445e-12
B,SOGA3,0.014793389011950622,-2.1512425671589765,-4.317278523329904,0.0002173913043478261,0.0,3.3424199289225225e-15,7.56997049281695e-15
B,SH2D3C,0.06523715668676502,-2.9717062709529554,-4.319630245540551,0.0009239130434782607,0.0,1.676892967801519e-36,7.70398050874208e-36
B,S100A2,6.1010405125596545,0.8688624466026784,-4.322589355956703,0.6326086956520055,0.0,0.11393397161772861,0.13754157738349168
B,CD40LG,0.0,-2.165874665229192,-4.324612891760194,0.0,0.0,3.121352595232569e-15,7.095305733772256e-15
B,PI16,0.6935953678501025,-2.071527443293854,-4.325402363307859,0.012336956521739178,0.0,1.4140682897451647e-13,2.9067133555731077e-13
B,PTPMT1,0.5365283192580691,-1.9680912239290205,-4.325472757132816,0.009184782608695657,0.0,5.6931765382401584e-12,1.092592324564615e-11
B,CCL5,0.09056442646268195,-2.1401825466792777,-4.32571859852806,0.0007608695652173912,0.0,1.3928905867707018e-14,3.015705752876334e-14
B,ZNF117,1.0280006029016273,-3.785823505043911,-4.327103531111332,0.020815217391304344,0.0,4.1722306894657464e-94,1.2593477421476983e-92
B,NRARP,2.1614992537966695,-1.924401442206245,-4.333582984835953,0.0642391304347839,0.0,3.0738005830415355e-11,5.736832447684671e-11
B,MAGEH1,0.8282572963742559,-2.633107954361165,-4.334957594725943,0.012663043478260921,0.0,5.549689253951667e-26,1.8820199623693732e-25
B,FAM89A,1.2302294941720553,-3.9061866058002193,-4.335920318638555,0.02581521739130425,0.0,3.2014298489070735e-101,1.3303161298160267e-99
B,DMRT2,0.0,-2.1720017203068447,-4.336993038235947,0.0,0.0,2.0882949631502235e-15,4.908976477937987e-15
B,TP53I11,0.6896727767555818,-3.8065220656888354,-4.342124813425509,0.012336956521739178,0.0,2.971754375594062e-95,9.41461946032218e-94
B,LSR,3.5132507560282766,-0.47573976469851065,-4.355821464174853,0.1678260869565277,0.0,0.24634166164074528,0.28654051435309935
B,SQLE,1.6401268241160087,-3.5288612466699316,-4.356008032543572,0.04173913043478288,0.0,1.3701339806435273e-66,1.5241712522969082e-65
B,FGF9,0.014938145308717682,-2.176736906900395,-4.357804523573573,0.0002173913043478261,0.0,2.728958408990925e-15,6.249324872584804e-15
B,GPR160,0.6834070472777847,-3.0529832504117396,-4.35810547625028,0.012228260869565263,0.0,9.606141652758491e-40,4.806442312380484e-39
B,TRAPPC6A,2.611080167492925,-4.040090121925827,-4.361898068215593,0.09309782608695912,0.0,8.500874283978332e-127,9.377779946724431e-125
B,HERC6,2.3059044635792327,-2.3706205950531754,-4.3628943748964915,0.056086956521740054,0.0,5.687533341799984e-19,1.551701095592214e-18
B,LRRC10B,0.014829868868294403,-2.245581293042089,-4.363236737506549,0.0002173913043478261,0.0,1.63397040848997e-16,4.0822827690138325e-16
B,GNGT2,0.032878089963658354,-2.1695028777406726,-4.364765144951445,0.0004891304347826087,0.0,4.243445867819777e-15,9.51067629317982e-15
B,CMPK1,3.715354581986569,-3.2293110261759144,-4.370753082368806,0.20847826086957302,0.0,2.2145366315715808e-46,1.3505102794641694e-45
B,TERF1,1.0275831258803905,-3.470062051902799,-4.371146509847979,0.021195652173913032,0.0,8.152061965505232e-63,7.993765312524257e-62
B,OLA1,3.5892453220911245,-2.075396368870015,-4.37275668406498,0.1931521739130506,0.0,2.184919484354521e-13,4.4527284807062163e-13
B,SMC1B,1.7557160408516734,-1.8138995967774065,-4.3767276090211285,0.04413043478260908,0.0,1.6766926530276615e-09,2.9232497590368437e-09
B,EBPL,3.4197094084016646,-3.577179242970426,-4.377969314377652,0.1735326086956584,0.0,2.577306034715936e-66,2.8347307264920147e-65
B,NT5E,3.4385224933812424,-1.0920198681472781,-4.38284798326858,0.14391304347826575,0.0,0.002210311297241188,0.003004084722189127
B,CAMSAP3,0.9360231773984837,-3.97705580197868,-4.383543563768961,0.017880434782608746,0.0,2.394754426558082e-103,1.1012899202829015e-101
B,GSAP,0.31078641950003166,-2.037229062102331,-4.385244543704694,0.00489130434782608,0.0,1.1429042468023382e-12,2.2569466602011436e-12
B,SNRPD1,1.5525267853428772,-2.1883066399316484,-4.388909275670933,0.03750000000000008,0.0,4.03785425562286e-15,9.065239602599451e-15
B,ZNF345,0.07273510067595514,-2.160828468079248,-4.391027393916616,0.0010869565217391304,0.0,1.0482782011082531e-14,2.285078793359122e-14
B,JAG1,4.045800678862689,-1.0306164547531056,-4.3923521227796325,0.231032608695661,0.0,0.004465298011569966,0.005972529449222444
B,CIB1,3.0213861753304347,-3.400376300207888,-4.39775251242655,0.1305978260869608,0.0,2.8165300342025565e-54,2.140170197780893e-53
B,IDH1,5.642031844232752,-1.88586405843402,-4.400332872258771,0.5700543478259477,0.0,2.1426174134045457e-10,3.8627556928624947e-10
B,PRSS16,0.8051784810548045,-3.109292330758801,-4.400990836767739,0.014891304347826168,0.0,4.1686970944761234e-41,2.168354287171653e-40
B,OSBPL1A,0.8810621695470309,-3.2941595757439064,-4.401257182480405,0.017282608695652235,0.0,3.7808375353342593e-50,2.5452329110915303e-49
B,KIAA1211L,0.1642798289266813,-2.236948314329302,-4.403403948138463,0.0024999999999999996,0.0,6.155903200769694e-16,1.4987828956892374e-15
B,NDST3,0.03237945465156246,-2.186137722745562,-4.4046549001426865,0.0004891304347826087,0.0,4.839290374679839e-15,1.0800405649559424e-14
B,KCNAB2,3.8730043091838082,-1.6341984130086633,-4.406630521155418,0.22538043478261727,0.0,2.2170692834864958e-07,3.5701577053484425e-07
B,THAP5,0.45486574566245824,-2.2311808530306676,-4.410220242385201,0.007826086956521726,0.0,1.0627683407870262e-15,2.552985827583403e-15
B,DUSP5,2.8075934439126593,-1.8491297673969358,-4.410865017694849,0.09777173913043759,0.0,8.980628175538017e-10,1.580157428816539e-09
B,ACSS2,4.118038086715942,-1.9463277836426185,-4.412970382115785,0.2569021739130499,0.0,4.022171788952387e-11,7.475971293215786e-11
B,STON1,1.0282416931522285,-2.5496581335505693,-4.41422222519281,0.0189130434782609,0.0,1.8143895469298475e-22,5.557111464758034e-22
B,FAM169A,0.876714532459787,-4.132443715683023,-4.417298968406572,0.01614130434782617,0.0,1.1706003808502421e-87,2.843346901480673e-86
B,DPP10,0.03235849951735386,-2.195877321327368,-4.42411314217209,0.00043478260869565224,0.0,4.8939963021156304e-15,1.0917240426951009e-14
B,SPACA9,2.673451868800231,-3.0770353079944153,-4.42614767522851,0.10141304347826384,0.0,1.2450313679742405e-38,6.060984066894299e-38
B,IRF5,0.05465149089582436,-2.431258928085177,-4.428210727123374,0.0008152173913043477,0.0,1.3925873496434612e-19,3.88745614564577e-19
B,SUN1,4.544406380329754,-2.2190885198820034,-4.43146664202553,0.3473913043477904,0.0,2.1434366116068716e-15,5.027757337414271e-15
B,HES2,0.01505747523800921,-2.2489256446037773,-4.434638193228198,0.0002173913043478261,0.0,6.659688215423851e-16,1.6186754320845933e-15
B,PTPRC,0.0,-2.219304618127224,-4.435104431163626,0.0,0.0,2.2526159123093432e-15,5.263867192387979e-15
B,PIK3R5,0.0036408404226945107,-2.227025240840305,-4.436684331857432,5.4347826086956524e-05,0.0,1.6993893765873304e-15,4.030042650837235e-15
B,HES4,2.436472165930701,-2.6862888885158296,-4.43797826282065,0.08043478260869767,0.0,9.342255168811896e-26,3.1502913945340407e-25
B,IFFO1,0.12857595132574268,-2.177612328857766,-4.441670560430528,0.001956521739130436,0.0,1.4663305533740924e-14,3.1706340153636746e-14
B,FES,0.044205273600134036,-2.224748335090918,-4.441842425920449,0.0005978260869565217,0.0,2.133967457535578e-15,5.008715664957809e-15
B,H1F0,5.617132380603308,-3.1848397742894674,-4.443440543249882,0.34429347826083534,0.0,1.8197461234212676e-42,9.838201547656462e-42
B,PTPRG,1.6122877200245258,-1.4831191500744165,-4.444990360592394,0.037880434782608795,0.0,7.821562824872193e-06,1.1868104129143307e-05
B,KBTBD11,0.6406794503427431,-1.9797282731451706,-4.445120147681525,0.011467391304347862,0.0,2.56173232168877e-11,4.795614658369492e-11
B,SYNCRIP,0.36476897259518976,-2.0721100098833123,-4.44678893454254,0.006032608695652164,0.0,9.602684023193122e-13,1.901961558211373e-12
B,ARHGAP45,2.372188343973285,-1.701642244250392,-4.448799563261859,0.07885869565217586,0.0,6.777694174969856e-08,1.1144619478725609e-07
B,MICU3,0.007026365674647585,-2.2212830110069794,-4.4495923876886065,5.4347826086956524e-05,0.0,2.8153929191014654e-15,6.4369204255745696e-15
B,SLAIN1,2.015590259304912,-1.2202824826154415,-4.452693716553812,0.047554347826087494,0.0,0.0005415351307018095,0.0007605539994920154
B,IL33,1.3158663818228933,-1.6336364296435726,-4.4580068985037835,0.021793478260869543,0.0,5.135056483989495e-07,8.160521507269535e-07
B,SRGAP3,0.4599680293411706,-3.9534673763134847,-4.458958674696106,0.007717391304347812,0.0,9.785847678344777e-100,3.842396504719571e-98
B,PRKY,0.0,-4.267723098244416,-4.465376463830371,0.0,0.0,1.9722431595703762e-115,1.3793049991063313e-113
