cell_id,context,ntc_id,total_counts,n_genes_by_counts,pct_counts_mt,good_turing_unseen_pct
B_ctrl_000848,B,non-targeting-13,21586.0,5919,0.08338738,10.469748911331418
B_ctrl_000849,B,non-targeting-13,11500.0,4426,0.14782609,18.582608695652173
B_ctrl_000850,B,non-targeting-13,18219.0,5606,0.36225918,12.20703661013228
B_ctrl_000851,B,non-targeting-13,16462.0,5296,0.75324994,13.424857246993074
B_ctrl_000852,B,non-targeting-13,28386.0,6587,0.11625449,7.528359050236032
B_ctrl_000853,B,non-targeting-13,27061.0,6328,0.08499316,7.91914563393814
B_ctrl_000854,B,non-targeting-13,10061.0,4164,0.059636217,20.574495576980418
B_ctrl_000855,B,non-targeting-13,20723.0,5845,0.18819669,10.34599237562129
B_ctrl_000856,B,non-targeting-13,25949.0,6317,0.45859185,8.412655593664496
B_ctrl_000857,B,non-targeting-13,22393.0,6165,0.16523021,10.221944357611754
B_ctrl_000858,B,non-targeting-13,22661.0,6339,0.34861654,10.193724901813688
B_ctrl_000859,B,non-targeting-13,19549.0,5923,0.3683053,11.862499360581104
B_ctrl_000860,B,non-targeting-13,13264.0,4837,0.814234,16.42792521109771
B_ctrl_000861,B,non-targeting-13,31290.0,6905,0.41546822,6.963886225631192
B_ctrl_000862,B,non-targeting-13,27004.0,6441,0.088875726,8.009924455636202
B_ctrl_000863,B,non-targeting-13,33240.0,7153,0.30685923,6.516245487364621
B_ctrl_000864,B,non-targeting-13,23715.0,5982,0.72949606,9.015391102677631
B_ctrl_000865,B,non-targeting-13,28269.0,6724,0.3148325,7.870812550850755
B_ctrl_000866,B,non-targeting-13,9818.0,4123,0.3055612,21.766143817478103
B_ctrl_000867,B,non-targeting-13,17423.0,5361,0.5567354,12.403145267749526
B_ctrl_000868,B,non-targeting-13,24265.0,6082,0.46981248,8.802802390274056
B_ctrl_000869,B,non-targeting-13,16839.0,5242,0.6769998,12.613575628006414
B_ctrl_000870,B,non-targeting-13,18921.0,5529,0.39109984,11.505734369219386
B_ctrl_000871,B,non-targeting-13,14147.0,4742,0.6361773,14.971372022336892
B_ctrl_000872,B,non-targeting-13,12164.0,4634,0.63301545,18.036829990134823
B_ctrl_000873,B,non-targeting-13,10735.0,4328,0.44713557,20.47508150908244
B_ctrl_000874,B,non-targeting-13,13105.0,4758,0.16024418,16.802747043113314
B_ctrl_000875,B,non-targeting-13,14152.0,4890,0.049462974,14.959016393442623
B_ctrl_000876,B,non-targeting-13,19571.0,5656,0.24015124,11.179806857084461
B_ctrl_000877,B,non-targeting-13,19524.0,5574,0.09219422,11.534521614423275
B_ctrl_000878,B,non-targeting-13,16027.0,5213,0.2370999,14.169838397703876
B_ctrl_000879,B,non-targeting-13,9209.0,3969,0.0760126,22.510587468780543
B_ctrl_000880,B,non-targeting-13,19312.0,5830,0.07249379,11.868268434134217
B_ctrl_000881,B,non-targeting-13,20430.0,6081,0.16152717,11.51737640724425
B_ctrl_000882,B,non-targeting-13,15981.0,5092,0.66328764,13.322069958075215
B_ctrl_000883,B,non-targeting-13,15304.0,5018,0.3985886,14.153162571876633
B_ctrl_000884,B,non-targeting-13,27823.0,6443,0.3845739,7.741796355533192
B_ctrl_000885,B,non-targeting-13,17772.0,5337,0.36011705,11.788206167004276
B_ctrl_000886,B,non-targeting-13,13162.0,4928,0.12156208,16.988299650509042
B_ctrl_000887,B,non-targeting-13,18028.0,5518,0.33281562,12.108941646327935
B_ctrl_000888,B,non-targeting-13,24875.0,6185,0.44221106,8.771859296482413
B_ctrl_000889,B,non-targeting-13,20769.0,5670,0.24555829,10.25085463912562
B_ctrl_000890,B,non-targeting-13,18586.0,5683,0.4627139,12.122027332400732
B_ctrl_000891,B,non-targeting-13,16558.0,5325,0.07247252,13.208116922333614
B_ctrl_000892,B,non-targeting-13,28785.0,6500,0.51068264,7.236407851311447
B_ctrl_000893,B,non-targeting-13,32656.0,6667,0.46239588,5.9897109260166586
B_ctrl_000894,B,non-targeting-13,22783.0,5987,0.26335424,9.340297590308563
B_ctrl_000895,B,non-targeting-13,30428.0,6848,0.41737872,7.1841724727224925
B_ctrl_000896,B,non-targeting-13,27043.0,6477,0.67300224,7.846762563325075
B_ctrl_000897,B,non-targeting-13,35518.0,6875,0.25339264,5.5605608423897745
B_ctrl_000898,B,non-targeting-13,6427.0,3378,0.51345885,31.694414190135365
B_ctrl_000899,B,non-targeting-13,23400.0,6223,0.85897434,9.282051282051283
B_ctrl_000900,B,non-targeting-13,1969.0,1479,1.0157441,59.37023869984764
B_ctrl_000901,B,non-targeting-13,25513.0,6455,0.27436993,8.685768039822836
B_ctrl_000902,B,non-targeting-13,4797.0,2809,0.062539086,37.877840316864706
B_ctrl_000903,B,non-targeting-13,14573.0,4897,0.06175804,14.650380841281823
B_ctrl_000904,B,non-targeting-13,27871.0,6422,0.1040508,7.574181048401564
B_ctrl_000905,B,non-targeting-13,24570.0,6333,0.056980055,9.23076923076923
B_ctrl_000906,B,non-targeting-13,16081.0,5408,0.16790001,14.227970897332256
B_ctrl_000907,B,non-targeting-13,27531.0,6393,0.08354219,7.642294141149977
B_ctrl_000908,B,non-targeting-13,22335.0,5966,0.161182,9.64405641370047
B_ctrl_000909,B,non-targeting-13,20769.0,5971,0.47667193,11.131975540468968
B_ctrl_000910,B,non-targeting-13,23795.0,5995,0.4034461,9.367514183652029
B_ctrl_000911,B,non-targeting-13,1962.0,1445,0.50968397,57.64525993883792
B_ctrl_000912,B,non-targeting-13,864.0,720,0.23148148,71.41203703703704
B_ctrl_000913,B,non-targeting-13,17739.0,5489,0.25931564,12.55989627374711
B_ctrl_000914,B,non-targeting-13,19152.0,5547,0.03654971,11.544486215538846
B_ctrl_000915,B,non-targeting-13,21788.0,6015,0.4681476,10.276298880117496
B_ctrl_000916,B,non-targeting-13,25526.0,6351,0.29773563,8.614745749431952
B_ctrl_000917,B,non-targeting-13,20235.0,5550,0.20261921,10.610328638497652
B_ctrl_000918,B,non-targeting-13,18774.0,5849,0.36752954,12.293597528496857
B_ctrl_000919,B,non-targeting-13,24217.0,6347,0.8341248,9.60482305818227
B_ctrl_000920,B,non-targeting-13,24118.0,6248,0.09121818,9.329131768803384
B_ctrl_000921,B,non-targeting-13,13373.0,4746,0.8375084,16.047259403275255
B_ctrl_000922,B,non-targeting-13,34712.0,6899,0.0720212,5.787623876469232
B_ctrl_000923,B,non-targeting-13,12603.0,4783,0.35705784,17.91636911846386
B_ctrl_000924,B,non-targeting-13,25986.0,6480,0.32325098,8.308319864542446
B_ctrl_000925,B,non-targeting-13,25102.0,6313,0.05577245,8.760258146761215
B_ctrl_000926,B,non-targeting-13,33378.0,6788,0.3295584,6.258613457966325
B_ctrl_000927,B,non-targeting-13,33977.0,6675,0.2266239,5.753892338935162
B_ctrl_000928,B,non-targeting-13,22300.0,5969,0.19282511,9.63677130044843
B_ctrl_000929,B,non-targeting-13,22591.0,6008,0.1283697,9.6454340223983
B_ctrl_000930,B,non-targeting-13,23010.0,5931,0.23468058,9.178617992177314
B_ctrl_000931,B,non-targeting-13,36615.0,6829,0.1420183,5.445855523692476
B_ctrl_000932,B,non-targeting-13,12454.0,4588,0.11241368,17.97013007868958
B_ctrl_000933,B,non-targeting-13,21193.0,5935,0.665314,10.206200160430331
B_ctrl_000934,B,non-targeting-13,33098.0,6746,0.3172397,6.317602272040607
B_ctrl_000935,B,non-targeting-13,22138.0,5752,0.22133887,9.766013189990062
B_ctrl_000936,B,non-targeting-13,26014.0,6280,0.43822554,8.29553317444453
B_ctrl_000937,B,non-targeting-13,24591.0,6115,0.117929325,8.92602984831849
B_ctrl_000938,B,non-targeting-13,21912.0,5887,0.0502008,9.958013873676524
B_ctrl_000939,B,non-targeting-13,16465.0,5267,0.024293957,13.203765563316125
B_ctrl_000940,B,non-targeting-13,23279.0,6138,0.39520597,9.489239228489197
B_ctrl_000941,B,non-targeting-13,24087.0,5969,0.3404326,8.722547432224852
B_ctrl_000942,B,non-targeting-13,34203.0,6775,0.15495716,5.935151887261351
B_ctrl_000943,B,non-targeting-13,18320.0,5393,0.1473799,11.293668122270743
B_ctrl_000944,B,non-targeting-13,25597.0,6435,0.07032074,8.458022424502872
B_ctrl_000945,B,non-targeting-13,31826.0,6725,0.122541316,6.61723119462075
B_ctrl_000946,B,non-targeting-13,30511.0,6757,0.32775065,6.994198813542657
B_ctrl_000947,B,non-targeting-13,14932.0,4869,0.24779,14.311545673720868
B_ctrl_000948,B,non-targeting-13,20524.0,5579,0.19489378,10.212434223348275
B_ctrl_000949,B,non-targeting-13,13469.0,4548,0.23015815,15.814091617788996
B_ctrl_000950,B,non-targeting-13,8052.0,3742,0.72031796,25.63338301043219
B_ctrl_000951,B,non-targeting-13,20831.0,5627,0.4368489,10.39316403437185
B_ctrl_000952,B,non-targeting-13,14524.0,4872,0.020655468,15.044064995868906
B_ctrl_000953,B,non-targeting-13,12234.0,4634,0.14713095,17.688409350989048
B_ctrl_000954,B,non-targeting-13,15829.0,5304,0.69492704,14.473434834796892
B_ctrl_000955,B,non-targeting-13,24362.0,6210,0.39816108,9.026352516213775
B_ctrl_000956,B,non-targeting-13,26750.0,6349,0.69158876,7.955140186915888
B_ctrl_000957,B,non-targeting-13,22449.0,6169,0.14699987,9.586173103478997
B_ctrl_000958,B,non-targeting-13,7506.0,3578,0.9325872,27.17825739408473
B_ctrl_000959,B,non-targeting-13,14710.0,5007,0.3874915,14.547926580557444
B_ctrl_000960,B,non-targeting-13,26405.0,6443,0.5188411,8.271160765006627
B_ctrl_000961,B,non-targeting-13,15709.0,5291,0.43923864,14.348462664714495
B_ctrl_000962,B,non-targeting-13,24842.0,6406,0.20932291,9.149826906046211
B_ctrl_000963,B,non-targeting-13,10132.0,4166,0.2960916,20.380971180418477
B_ctrl_000964,B,non-targeting-13,13439.0,4959,0.0744103,16.824168464915545
B_ctrl_000965,B,non-targeting-13,28670.0,6266,0.30694106,7.206138821067317
B_ctrl_000966,B,non-targeting-13,10439.0,4284,0.13411246,20.691637129993293
B_ctrl_000967,B,non-targeting-13,17241.0,5408,0.15660346,13.15468940316687
B_ctrl_000968,B,non-targeting-13,14975.0,5070,0.9616027,14.757929883138564
B_ctrl_000969,B,non-targeting-13,16301.0,5308,0.13496105,14.164775167167658
B_ctrl_000970,B,non-targeting-13,20316.0,5804,0.40362278,11.045481393975193
B_ctrl_000971,B,non-targeting-13,16918.0,5446,0.28372148,13.577254994680223
B_ctrl_000972,B,non-targeting-13,20038.0,5706,0.43417507,11.208703463419504
B_ctrl_000973,B,non-targeting-13,12690.0,4772,0.48857367,17.911741528762807
B_ctrl_000974,B,non-targeting-13,26486.0,6266,0.28694406,7.683304387223439
B_ctrl_000975,B,non-targeting-13,3258.0,2133,0.3990178,47.17618170656845
B_ctrl_000976,B,non-targeting-13,18620.0,5739,0.37593985,12.389903329752954
B_ctrl_000977,B,non-targeting-13,16797.0,5475,0.13097577,13.681014466869083
B_ctrl_000978,B,non-targeting-13,22388.0,6170,0.12953368,10.148293728783276
B_ctrl_000979,B,non-targeting-13,14693.0,4878,0.08167154,14.210848703464235
B_ctrl_000980,B,non-targeting-13,24959.0,6209,0.1242037,8.606114027004287
B_ctrl_000981,B,non-targeting-13,15033.0,5275,0.405774,15.319630147009912
B_ctrl_000982,B,non-targeting-13,21413.0,5855,0.44832578,10.316163078503713
B_ctrl_000983,B,non-targeting-13,14705.0,5183,0.5236314,15.498129887793267
B_ctrl_000984,B,non-targeting-13,26553.0,6174,0.05649079,7.923775091326781
B_ctrl_000985,B,non-targeting-13,13536.0,4835,0.2290189,16.777482269503547
B_ctrl_000986,B,non-targeting-13,22739.0,6006,0.092352346,9.529882580588417
B_ctrl_000987,B,non-targeting-13,21931.0,5852,0.15959145,10.02690255802289
B_ctrl_000988,B,non-targeting-13,17467.0,5277,0.38930556,12.543653747065896
B_ctrl_000989,B,non-targeting-13,18616.0,5584,0.30618823,12.118607649333907
B_ctrl_000990,B,non-targeting-13,10919.0,4464,0.06410843,20.551332539609856
B_ctrl_000991,B,non-targeting-13,40227.0,7099,0.11186517,4.964327441767967
B_ctrl_000992,B,non-targeting-13,29790.0,6700,0.057066128,7.358173883853643
B_ctrl_000993,B,non-targeting-13,18120.0,5571,0.10485651,12.439293598233995
B_ctrl_000994,B,non-targeting-13,10381.0,4117,0.3949523,19.863211636643868
B_ctrl_000995,B,non-targeting-13,17650.0,5585,0.18130311,12.51558073654391
B_ctrl_000996,B,non-targeting-13,21852.0,6005,0.25626945,10.159253157605711
B_ctrl_000997,B,non-targeting-13,14974.0,5074,0.40069455,14.63870709229331
B_ctrl_000998,B,non-targeting-13,26035.0,6385,0.28807375,8.285000960245823
B_ctrl_000999,B,non-targeting-13,20685.0,5675,0.78317624,10.408508581097413
B_ctrl_001000,B,non-targeting-13,20610.0,5857,0.4318292,10.572537603105289
B_ctrl_001001,B,non-targeting-13,22085.0,6124,0.32148516,10.129046864387593
B_ctrl_001002,B,non-targeting-13,19663.0,5665,0.39668414,11.061384325891268
B_ctrl_001003,B,non-targeting-13,28516.0,6651,0.18235376,7.51507925375228
B_ctrl_001004,B,non-targeting-13,20717.0,5871,0.36202154,10.894434522372931
B_ctrl_001005,B,non-targeting-13,11910.0,4503,0.6381192,18.110831234256928
B_ctrl_001006,B,non-targeting-13,16127.0,5312,0.35344452,13.995163390587214
B_ctrl_001007,B,non-targeting-13,24970.0,6207,0.20024028,8.9547456948338
B_ctrl_001008,B,non-targeting-13,3679.0,2308,0.13590649,44.25115520521881
B_ctrl_001009,B,non-targeting-13,16130.0,5283,0.5765654,13.366398016119033
B_ctrl_001010,B,non-targeting-13,22311.0,6198,0.27340773,10.250549056519207
B_ctrl_001011,B,non-targeting-13,20294.0,5918,0.15768208,11.471370848526659
B_ctrl_001012,B,non-targeting-13,17583.0,5476,0.5744185,12.523460160382188
B_ctrl_001013,B,non-targeting-13,18426.0,5758,0.47215888,12.737436231412135
B_ctrl_001014,B,non-targeting-13,8644.0,3923,0.09254974,24.3058769088385
B_ctrl_001015,B,non-targeting-13,19583.0,5859,0.15830056,11.709135474646377
B_ctrl_001016,B,non-targeting-13,16737.0,5319,0.16729403,13.34767282069666
B_ctrl_001017,B,non-targeting-13,20438.0,5972,0.5235346,11.268225853801741
B_ctrl_001018,B,non-targeting-13,18535.0,5643,0.625843,12.42514162395468
B_ctrl_001019,B,non-targeting-13,30238.0,6709,0.16204776,7.060652159534361
B_ctrl_001020,B,non-targeting-13,17669.0,5521,0.58294183,12.660591997283378
B_ctrl_001021,B,non-targeting-13,16289.0,5123,0.11664314,13.00877893056664
B_ctrl_001022,B,non-targeting-13,21584.0,6078,0.67179394,10.424388435878429
B_ctrl_001023,B,non-targeting-13,21397.0,5879,0.22433051,10.543534140300043
B_ctrl_001024,B,non-targeting-13,18831.0,5680,0.46200413,12.585630078062769
B_ctrl_001025,B,non-targeting-13,30516.0,6819,0.4423909,6.861974046401888
B_ctrl_001026,B,non-targeting-13,25006.0,6276,0.12397025,8.745900983763896
B_ctrl_001027,B,non-targeting-13,13126.0,4827,0.05332927,17.194880390065517
B_ctrl_001028,B,non-targeting-13,21380.0,6033,0.27595884,10.612722170252573
B_ctrl_001029,B,non-targeting-13,20824.0,5841,0.33134845,10.300614675374568
B_ctrl_001030,B,non-targeting-13,27273.0,6546,0.60499394,8.03358633080336
B_ctrl_001031,B,non-targeting-13,28888.0,6536,0.39462754,7.241761284962614
B_ctrl_001032,B,non-targeting-13,2314.0,1630,0.17286085,54.191875540190146
B_ctrl_001033,B,non-targeting-13,18197.0,5616,0.51656866,12.452602077265484
B_ctrl_001034,B,non-targeting-13,25671.0,6549,0.10517705,8.955630867515874
B_ctrl_001035,B,non-targeting-13,15530.0,5378,0.257566,15.035415325177077
B_ctrl_001036,B,non-targeting-13,19440.0,5721,0.33436215,11.33230452674897
B_ctrl_001037,B,non-targeting-13,7023.0,3533,0.44140682,29.31795528976221
B_ctrl_001038,B,non-targeting-13,22794.0,6033,0.41677636,9.72185662893744
B_ctrl_001039,B,non-targeting-13,19105.0,5767,0.49725202,11.902643287097618
B_ctrl_001040,B,non-targeting-13,20098.0,5858,0.13434172,11.120509503433178
B_ctrl_001041,B,non-targeting-13,19195.0,5444,0.1041938,11.305027350872622
B_ctrl_001042,B,non-targeting-13,15543.0,5199,0.59190637,14.746187994595639
B_ctrl_001043,B,non-targeting-13,15424.0,5031,0.2074689,13.72536307053942
B_ctrl_001044,B,non-targeting-13,1254.0,1004,0.079744816,66.90590111642743
B_ctrl_001045,B,non-targeting-13,21515.0,6011,0.08831048,10.285847083430165
B_ctrl_001046,B,non-targeting-13,25784.0,6274,0.21718897,8.369531492398387
B_ctrl_001047,B,non-targeting-13,20903.0,6122,0.11960006,10.826197196574654
B_ctrl_001048,B,non-targeting-13,26138.0,6466,0.38258475,8.470426199403168
B_ctrl_001049,B,non-targeting-13,22241.0,6030,0.75985795,9.98156557708736
B_ctrl_001050,B,non-targeting-13,10162.0,4362,0.059043493,22.03306435740996
B_ctrl_001051,B,non-targeting-13,21618.0,5839,0.15727635,10.065686002405403
B_ctrl_001052,B,non-targeting-13,36450.0,7002,0.260631,5.508916323731139
B_ctrl_001053,B,non-targeting-13,12142.0,4611,0.2717839,17.962444407840554
B_ctrl_001054,B,non-targeting-13,13463.0,4710,0.07427765,16.118250018569412
B_ctrl_001055,B,non-targeting-13,14975.0,4994,0.82136893,14.297161936560935
B_ctrl_001056,B,non-targeting-13,18957.0,5643,0.45893335,12.058870074378857
B_ctrl_001057,B,non-targeting-13,19087.0,5827,0.71776605,12.02389060617174
B_ctrl_001058,B,non-targeting-13,22249.0,6110,0.40900716,10.243156995820037
B_ctrl_001059,B,non-targeting-13,18583.0,5643,0.46816984,12.285422160038745
B_ctrl_001060,B,non-targeting-13,24472.0,6369,0.33916312,9.198267407649558
B_ctrl_001061,B,non-targeting-13,25096.0,6229,0.09961747,8.86197003506535
B_ctrl_001062,B,non-targeting-13,18809.0,5472,0.52634376,11.489180711361582
B_ctrl_001063,B,non-targeting-13,26254.0,6212,0.92938215,8.143520987278128
B_ctrl_001064,B,non-targeting-13,18158.0,5476,0.23130302,12.132393435400374
B_ctrl_001065,B,non-targeting-13,27887.0,6464,0.5701581,7.706099616308674
B_ctrl_001066,B,non-targeting-13,4576.0,2690,0.4589161,38.35227272727273
B_ctrl_001067,B,non-targeting-13,5102.0,2904,0.3332027,36.73069384555077
B_ctrl_001068,B,non-targeting-13,15007.0,5082,0.16658893,14.799760111947757
B_ctrl_001069,B,non-targeting-13,15562.0,5029,0.15422183,13.860686287109626
B_ctrl_001070,B,non-targeting-13,16805.0,5246,0.2558762,13.382921749479321
B_ctrl_001071,B,non-targeting-13,11932.0,4583,0.22628225,18.16962789138451
B_ctrl_001072,B,non-targeting-13,18011.0,5241,0.1332519,12.042640608517017
B_ctrl_001073,B,non-targeting-13,19675.0,5865,0.2592122,11.623888182973316
B_ctrl_001074,B,non-targeting-13,15475.0,5066,0.73667204,13.693053311793214
B_ctrl_001075,B,non-targeting-13,14027.0,4794,0.29229343,15.662650602409638
B_ctrl_001076,B,non-targeting-13,18299.0,5519,0.12568994,12.1809934969124
B_ctrl_001077,B,non-targeting-13,17588.0,5390,0.40368432,12.411871730725494
B_ctrl_001078,B,non-targeting-13,19005.0,5842,0.09471192,12.054722441462774
B_ctrl_001079,B,non-targeting-13,20828.0,5794,0.13443442,10.418667178797772
B_ctrl_001080,B,non-targeting-13,21109.0,5997,0.6632242,10.497891894452604
B_ctrl_001081,B,non-targeting-13,24273.0,6306,0.32546452,9.005891319573188
B_ctrl_001082,B,non-targeting-13,10976.0,4526,0.5739796,20.83637026239067
B_ctrl_001083,B,non-targeting-13,10252.0,4447,0.41943035,22.932110807647287
B_ctrl_001084,B,non-targeting-13,24029.0,6132,0.37454742,9.222189853926505
B_ctrl_001085,B,non-targeting-13,14149.0,5119,0.12721747,16.340377411831223
B_ctrl_001086,B,non-targeting-13,21527.0,5958,0.49240488,10.396246574069773
B_ctrl_001087,B,non-targeting-13,13747.0,4992,0.61831677,16.614534080162944
B_ctrl_001088,B,non-targeting-13,18901.0,5527,0.59256124,11.454420401036982
B_ctrl_001089,B,non-targeting-13,15302.0,5104,0.091491304,14.501372369624885
B_ctrl_001090,B,non-targeting-13,18359.0,5545,0.087150715,12.4734462661365
B_ctrl_001091,B,non-targeting-13,21760.0,6091,0.078125,10.445772058823529
B_ctrl_001092,B,non-targeting-13,21857.0,6096,0.7869332,10.321636089124766
B_ctrl_001093,B,non-targeting-13,18973.0,5667,0.17393138,12.064512728614346
B_ctrl_001094,B,non-targeting-13,28535.0,6666,0.44156298,7.688803224110742
B_ctrl_001095,B,non-targeting-13,30446.0,6740,0.5156671,6.88431977928135
B_ctrl_001096,B,non-targeting-13,16219.0,5188,0.055490475,12.744312226401135
B_ctrl_001097,B,non-targeting-13,29365.0,6753,0.23497361,7.199046483909416
B_ctrl_001098,B,non-targeting-13,967.0,817,0.31023785,74.04343329886247
B_ctrl_001099,B,non-targeting-13,21939.0,6090,0.059255205,10.556543142349241
B_ctrl_001100,B,non-targeting-13,25679.0,6522,0.6775965,8.540052182717396
B_ctrl_001101,B,non-targeting-13,17912.0,5275,0.16190264,11.913800803930327
B_ctrl_001102,B,non-targeting-13,22490.0,6231,0.56024903,10.297910182303246
B_ctrl_001103,B,non-targeting-13,15342.0,5094,0.4041194,14.52222656759223
B_ctrl_001104,B,non-targeting-13,29162.0,6540,0.1886016,7.4343323503189085
B_ctrl_001105,B,non-targeting-13,19073.0,5621,0.5819745,11.340638599066743
B_ctrl_001106,B,non-targeting-13,21488.0,5787,0.47468352,10.317386448250186
B_ctrl_001107,B,non-targeting-13,20842.0,5915,0.5277805,11.035409269743786
B_ctrl_001108,B,non-targeting-13,25640.0,6134,0.2925117,8.233229329173167
B_ctrl_001109,B,non-targeting-13,24601.0,6212,0.17885451,8.625665623348644
B_ctrl_001110,B,non-targeting-13,14371.0,4965,0.37575674,15.141604620416116
B_ctrl_001111,B,non-targeting-13,13847.0,4973,0.2672059,16.20567631978046
B_ctrl_001112,B,non-targeting-13,20305.0,5851,0.13297218,11.337109086431914
B_ctrl_001113,B,non-targeting-13,1253.0,975,0.47885078,63.048683160415
B_ctrl_001114,B,non-targeting-13,25765.0,6036,0.100912094,8.061323500873277
B_ctrl_001115,B,non-targeting-13,16011.0,5361,0.18737118,14.071575791643244
B_ctrl_001116,B,non-targeting-13,25780.0,6094,0.26764935,8.339798293250581
B_ctrl_001117,B,non-targeting-13,21457.0,6008,0.52663463,10.602600549937083
B_ctrl_001118,B,non-targeting-13,15889.0,5343,0.3965007,14.626471143558437
B_ctrl_001119,B,non-targeting-13,1146.0,905,0.08726004,66.9284467713787
B_ctrl_001120,B,non-targeting-13,34035.0,6582,0.33201116,5.888056412516527
B_ctrl_001121,B,non-targeting-13,16691.0,5462,0.31154513,13.672038823317957
B_ctrl_001122,B,non-targeting-13,36536.0,6899,0.20527698,5.49868622728268
B_ctrl_001123,B,non-targeting-13,39623.0,7070,0.16152234,5.012240365444312
B_ctrl_001124,B,non-targeting-13,23512.0,6076,0.37002382,8.978394011568561
B_ctrl_001125,B,non-targeting-13,31952.0,6660,0.15022534,6.431522283425138
B_ctrl_001126,B,non-targeting-13,32073.0,6458,0.096654505,6.391669005082156
B_ctrl_001127,B,non-targeting-13,11837.0,4491,0.23654641,18.492861366900396
B_ctrl_001128,B,non-targeting-13,18881.0,5548,0.47137332,11.651925215825433
B_ctrl_001129,B,non-targeting-13,21425.0,5717,0.2007001,9.894982497082847
B_ctrl_001130,B,non-targeting-13,24752.0,6421,0.42420816,9.049773755656108
B_ctrl_001131,B,non-targeting-13,13629.0,4952,0.41822585,16.743708269131997
B_ctrl_001132,B,non-targeting-13,13973.0,4841,0.20038646,15.794747012094755
B_ctrl_001133,B,non-targeting-13,21270.0,5644,0.1316408,10.094029149036201
B_ctrl_001134,B,non-targeting-13,22543.0,6144,0.10202724,9.941001641307723
B_ctrl_001135,B,non-targeting-13,29962.0,6525,0.3337561,6.7018223082571255
B_ctrl_001136,B,non-targeting-13,869.0,722,0.9205984,72.61219792865363
B_ctrl_001137,B,non-targeting-13,24556.0,6173,0.46017268,8.56002606287669
B_ctrl_001138,B,non-targeting-13,10986.0,4335,0.22756237,19.06972510467868
B_ctrl_001139,B,non-targeting-13,1023.0,821,0.09775171,69.30596285434996
B_ctrl_001140,B,non-targeting-13,19054.0,5596,0.11546132,11.556628529442637
B_ctrl_001141,B,non-targeting-13,38687.0,7128,0.09822421,5.19812857032078
B_ctrl_001142,B,non-targeting-13,24250.0,6174,0.21030928,9.039175257731959
B_ctrl_001143,B,non-targeting-13,16230.0,5371,0.05545287,13.906346272335181
B_ctrl_001144,B,non-targeting-13,19976.0,5814,0.08009612,11.32358830596716
B_ctrl_001145,B,non-targeting-13,27167.0,6462,0.43066955,7.869842087827143
B_ctrl_001146,B,non-targeting-13,20476.0,5793,0.08790779,10.641726899785114
B_ctrl_001147,B,non-targeting-13,19461.0,5549,0.52412516,11.063151944915472
B_ctrl_001148,B,non-targeting-13,19204.0,5839,0.42699435,11.955842532805665
B_ctrl_001149,B,non-targeting-13,22289.0,6255,0.29162365,10.44012741711158
B_ctrl_001150,B,non-targeting-13,19459.0,5755,0.2569505,11.357212600853076
B_ctrl_001151,B,non-targeting-13,31258.0,6897,0.13116643,6.913430161878559
B_ctrl_001152,B,non-targeting-13,25641.0,6246,0.1989002,8.583908583908585
B_ctrl_001153,B,non-targeting-13,5815.0,3145,0.12037833,33.224419604471194
B_ctrl_001154,B,non-targeting-13,2468.0,1700,0.68881685,52.10696920583469
B_ctrl_001155,B,non-targeting-13,13037.0,4725,0.40653524,16.775331748101557
B_ctrl_001156,B,non-targeting-13,17573.0,5451,0.39833835,12.820804643487168
B_ctrl_001157,B,non-targeting-13,21062.0,5839,0.05697465,10.663754629190011
B_ctrl_001158,B,non-targeting-13,810.0,701,0.61728394,75.55555555555556
B_ctrl_001159,B,non-targeting-13,19574.0,5786,0.13282926,12.015939511597017
B_ctrl_001160,B,non-targeting-13,17972.0,5335,0.18918318,11.857333630091253
B_ctrl_001161,B,non-targeting-13,14315.0,4905,0.44009778,15.11002444987775
B_ctrl_001162,B,non-targeting-13,23604.0,6352,0.19064565,9.519572953736654
B_ctrl_001163,B,non-targeting-13,17809.0,5344,0.06738166,11.634566792071425
B_ctrl_001164,B,non-targeting-13,20769.0,6018,0.5296355,11.02123356926188
B_ctrl_001165,B,non-targeting-13,6291.0,3243,0.42918456,30.662851692894613
B_ctrl_001166,B,non-targeting-13,18384.0,5704,0.13598782,12.663185378590079
B_ctrl_001167,B,non-targeting-13,21326.0,5935,0.17349714,10.198818343805684
B_ctrl_001168,B,non-targeting-13,23883.0,6007,0.30146968,9.05246409580036
B_ctrl_001169,B,non-targeting-13,36245.0,6984,0.07173403,5.418678438405298
B_ctrl_001170,B,non-targeting-13,15787.0,5316,0.7157788,14.803319186672578
B_ctrl_001171,B,non-targeting-13,22400.0,6105,0.20089287,10.160714285714286
B_ctrl_001172,B,non-targeting-13,22950.0,5970,0.47494555,9.272331154684096
B_ctrl_001173,B,non-targeting-13,28269.0,6559,0.21578406,7.566592380345962
B_ctrl_001174,B,non-targeting-13,30149.0,6515,0.45440975,6.918969120037149
B_ctrl_001175,B,non-targeting-13,33869.0,7077,0.40745223,6.374560807818359
B_ctrl_001176,B,non-targeting-13,18849.0,5573,0.6737758,12.000636638548464
B_ctrl_001177,B,non-targeting-13,21505.0,6146,0.21855381,10.681236921646128
B_ctrl_001178,B,non-targeting-13,22167.0,5859,0.07669058,9.617900482699508
B_ctrl_001179,B,non-targeting-13,14231.0,5048,0.18269974,15.698123814208419
